https://www.roskilde-festival.dk/da/years/2023/acts/chupame-el-dedo/,,Chupame El Dedo,TBA,Torsdag 29. juni 2023,https://www.instagram.com/chupameeldedo/,https://open.spotify.com/artist/4xuTb7SFiVkESJFuxFk9Qb?si=tsQyhQk4SVyO3zkH0-amow
https://www.roskilde-festival.dk/da/years/2023/acts/clarissa-connellys-canons/,DK,Clarissa Connelly'S Canons,Platform,Torsdag 29. juni 2023,https://www.instagram.com/clarissa.connelly/,https://open.spotify.com/artist/5YTJVNTfb9qDXATTlzuR5S?si=pIzOLU4FSJGIGka0s8yFCg
https://www.roskilde-festival.dk/da/years/2023/acts/courtney-marie-andrews/,US,Courtney Marie Andrews,Avalon,Torsdag 29. juni 2023,https://www.instagram.com/courtneymarieandrews/,https://open.spotify.com/artist/1EI0B66miJj5Fl408B7E9H?si=Lhk-wUJKTBuewc5cwXFewg
https://www.roskilde-festival.dk/da/years/2023/acts/dalum/,KR,Dal:Um,Platform,Torsdag 29. juni 2023,https://www.instagram.com/dal__um/,https://open.spotify.com/artist/4DE7afkjFxYier8CkuQUJb?si=h0BgYjr3SG6yQuUujUuOYw
https://www.roskilde-festival.dk/da/years/2023/acts/destroy-boys/,US,Destroy Boys,TBA,Torsdag 29. juni 2023,https://www.instagram.com/destroyboysband/,https://open.spotify.com/artist/7KeN0XX71T4fGysIYLB5J5?si=Bps9dUyBQyS69prZKssPAA
https://www.roskilde-festival.dk/da/years/2023/acts/dry-cleaning/,,Dry Cleaning,TBA,Torsdag 29. juni 2023,https://www.instagram.com/drycleaningband/,https://open.spotify.com/artist/7DlD7rLG9MKuvXtTeACzkO
https://www.roskilde-festival.dk/da/years/2023/acts/ethel-cain/,US,Ethel Cain,Avalon,Torsdag 29. juni 2023,https://www.instagram.com/mothercain/,https://open.spotify.com/artist/0avMDS4HyoCEP6RqZJWpY2?si=9M_GbKl0RdWPOWjzteznAQ
https://www.roskilde-festival.dk/da/years/2023/acts/florist/,US,Florist,Gloria,Torsdag 29. juni 2023,https://www.instagram.com/mlesprg/,https://open.spotify.com/playlist/4X3nNZpb6K01VWthTG95lf
https://www.roskilde-festival.dk/da/years/2023/acts/gabber-modus-operandi/,ID,Gabber Modus Operandi,Platform,Torsdag 29. juni 2023,https://www.instagram.com/gabbermodusoperandi/,https://open.spotify.com/artist/4z8y2MjTFwLa73dABYP1io?si=962sFmrtT2ikXuzcDTlPfQ
https://www.roskilde-festival.dk/da/years/2023/acts/gyedu-blay-ambolley/,GH,Gyedu-Blay Ambolley,TBA,Torsdag 29. juni 2023,https://www.instagram.com/gyedublay_official/,https://open.spotify.com/artist/3K7G8Czqv2acbaWlxFfjbj?si=CvVVV5ThSuCcauKpkwzWPA
https://www.roskilde-festival.dk/da/years/2023/acts/harvey-sutherland/,AU,Harvey Sutherland,TBA,Torsdag 29. juni 2023,https://www.instagram.com/harveysutherland/,https://open.spotify.com/artist/4CxFlJDif0atTK3gZebcEf?si=tfxokMwsRA2i6Y3DTFWLqA
https://www.roskilde-festival.dk/da/years/2023/acts/indigo-de-souza/,US,Indigo De Souza,TBA,Torsdag 29. juni 2023,https://www.instagram.com/indigofaraway/,https://open.spotify.com/artist/3ir2pF2mkiEWqyPenKTh5e
https://www.roskilde-festival.dk/da/years/2023/acts/ithaca/,UK,Ithaca,TBA,Torsdag 29. juni 2023,https://www.instagram.com/ithacaband/,https://open.spotify.com/artist/7HIvrtPrTTxXrBeJkiRj8x?si=iOkpO4zmTPGrTGQdApQDNQ
https://www.roskilde-festival.dk/da/years/2023/acts/koloah/,UA,Koloah,Apollo,Torsdag 29. juni 2023,https://www.instagram.com/koloah/,https://open.spotify.com/artist/47h1fkAGUe9nbV8TLPYUAM?si=sA2-bzblSrqqKR3eD1BQJg
https://www.roskilde-festival.dk/da/years/2023/acts/leenalchi/,KR,Leenalchi,TBA,Torsdag 29. juni 2023,https://www.instagram.com/leenalchi/?hl=da,https://open.spotify.com/artist/0kHgYUOcTac5RhkYx1thsq?si=dTWegvhDSZyzMgqhY8Cw6A
https://www.roskilde-festival.dk/da/years/2023/acts/l%C3%A9on/,SE,Léon,TBA,Torsdag 29. juni 2023,http://instagram.com/leon,https://open.spotify.com/artist/4SqTiwOEdYrNayaGMkc7ia?si=zKFZl3yuQey6pzapc2w0QQ
https://www.roskilde-festival.dk/da/years/2023/acts/melodi-ghazal/,DK/IR,Melodi Ghazal,Gloria,Torsdag 29. juni 2023,https://www.instagram.com/melodighazal/,https://open.spotify.com/artist/6f05TSa46XPA6UoITTjqwm?si=oBbs2larRM-W1XiEs51bUw
https://www.roskilde-festival.dk/da/years/2023/acts/mor/,SE,Mor,TBA,Torsdag 29. juni 2023,https://www.instagram.com/mor_wakeup,https://open.spotify.com/artist/4VLZWJV6x7gfDSasogv3sb?si=REB5zg_LS0W70ESxFAGJLw
https://www.roskilde-festival.dk/da/years/2023/acts/newa/,GE,Newa,Apollo,Torsdag 29. juni 2023,https://www.instagram.com/newa.music/?hl=de,https://open.spotify.com/playlist/5W0vbpdNlcuIw2N1S5Cr8C
https://www.roskilde-festival.dk/da/years/2023/acts/nora-brown/,US,Nora Brown,Gloria,Torsdag 29. juni 2023,https://www.instagram.com/little.nb/,https://open.spotify.com/artist/7h7pPNSsoz0NnyDmIqY7OT?si=H6QNFaRkShOxfc3D2zZorw
https://www.roskilde-festival.dk/da/years/2023/acts/nova-twins/,UK,Nova Twins,TBA,Torsdag 29. juni 2023,https://www.instagram.com/novatwinsmusic/,https://open.spotify.com/artist/7I95CM75shzCjHuTzrepjM?si=n7bS8RbGQLCP7CDpblx2nA
https://www.roskilde-festival.dk/da/years/2023/acts/pongo/,AO/PT,Pongo,Gloria,Torsdag 29. juni 2023,https://www.instagram.com/pongo_official/,https://open.spotify.com/artist/17MjqHVqjHRfIKAKen6o34?si=4dX6-FWlQq6aB5CoEmXjvw
https://www.roskilde-festival.dk/da/years/2023/acts/prisma/,DK,Prisma,Avalon,Torsdag 29. juni 2023,https://www.instagram.com/prisma.theband/?hl=da,https://open.spotify.com/artist/5b02TpKt4S8eb9f7Smg8Au?si=2IYe4ilmTve_OLi8DYtgtw
https://www.roskilde-festival.dk/da/years/2023/acts/rachel-noon/,US,Rachel Noon,Apollo,Torsdag 29. juni 2023,https://www.instagram.com/rachelnoondj/,https://open.spotify.com/playlist/5W0vbpdNlcuIw2N1S5Cr8C
https://www.roskilde-festival.dk/da/years/2023/acts/ruslan-mays/,UA,Ruslan Mays,Apollo,Torsdag 29. juni 2023,https://www.instagram.com/ruslanmays/?hl=da,https://open.spotify.com/artist/1YeeNkaw6ahO6STbC1wliv?si=lLnYzZ9RQ02LFyKnIKhV0Q
